epoca1,0.7676923274993896
epoca2,0.7599999904632568
epoca3,0.8061538338661194
epoca4,0.8569231033325195
epoca5,0.8600000143051147
epoca6,0.8399999737739563
epoca7,0.8538461327552795
epoca8,0.873846173286438
epoca9,0.8615384697914124
epoca10,0.892307698726654
epoca11,0.892307698726654
epoca12,0.8769230842590332
epoca13,0.8892307877540588
epoca14,0.9030769467353821
epoca15,0.8984615206718445
epoca16,0.8861538171768188
epoca17,0.9015384912490845
epoca18,0.8984615206718445
epoca19,0.8907692432403564
epoca20,0.873846173286438
epoca21,0.9169231057167053
epoca22,0.9092307686805725
epoca23,0.926153838634491
epoca24,0.8907692432403564
epoca25,0.9076923131942749
epoca26,0.9230769276618958
epoca27,0.892307698726654
epoca28,0.9230769276618958
epoca29,0.9153845906257629
epoca30,0.9184615612030029
epoca31,0.9030769467353821
epoca32,0.9153845906257629
epoca33,0.9200000166893005
epoca34,0.9230769276618958
epoca35,0.9153845906257629
epoca36,0.9138461351394653
epoca37,0.9184615612030029
epoca38,0.9292307496070862
epoca39,0.9200000166893005
epoca40,0.9415384531021118
epoca41,0.8984615206718445
epoca42,0.936923086643219
epoca43,0.9292307496070862
epoca44,0.9184615612030029
epoca45,0.8769230842590332
epoca46,0.9353846311569214
epoca47,0.9338461756706238
epoca48,0.9123076796531677
epoca49,0.9307692050933838
epoca50,0.9246153831481934
epoca51,0.9169231057167053
epoca52,0.9338461756706238
epoca53,0.9215384721755981
epoca54,0.926153838634491
epoca55,0.9292307496070862
epoca56,0.926153838634491
epoca57,0.936923086643219
epoca58,0.9415384531021118
epoca59,0.9307692050933838
epoca60,0.9384615421295166
epoca61,0.9323077201843262
epoca62,0.9246153831481934
epoca63,0.9323077201843262
epoca64,0.9153845906257629
epoca65,0.9184615612030029
epoca66,0.9292307496070862
epoca67,0.9415384531021118
epoca68,0.9415384531021118
epoca69,0.9384615421295166
epoca70,0.9353846311569214
epoca71,0.9246153831481934
epoca72,0.9230769276618958
epoca73,0.9353846311569214
epoca74,0.9092307686805725
epoca75,0.9230769276618958
epoca76,0.9353846311569214
epoca77,0.9276922941207886
epoca78,0.9415384531021118
epoca79,0.9415384531021118
epoca80,0.9323077201843262
epoca81,0.9353846311569214
epoca82,0.947692334651947
epoca83,0.9507692456245422
epoca84,0.9399999976158142
epoca85,0.9215384721755981
epoca86,0.8953846096992493
epoca87,0.8430769443511963
epoca88,0.9323077201843262
epoca89,0.926153838634491
epoca90,0.9353846311569214
epoca91,0.9384615421295166
epoca92,0.9415384531021118
epoca93,0.9461538195610046
epoca94,0.9307692050933838
epoca95,0.9538461565971375
epoca96,0.9430769085884094
epoca97,0.8876923322677612
epoca98,0.9292307496070862
epoca99,0.9523077011108398
epoca100,0.947692334651947
