0.6993,0.7619
0.7704,0.8170
0.8177,0.8438
0.8362,0.6935
0.8491,0.8467
0.8590,0.8512
0.8890,0.7902
0.8831,0.8854
0.8870,0.8854
0.9120,0.8810
0.9134,0.8542
0.9285,0.8854
0.9384,0.8705
0.9353,0.8943
0.9302,0.8899
0.9410,0.8378
0.9470,0.9018
0.9569,0.8735
0.9585,0.8824
0.9677,0.9048
0.9617,0.7902
0.9640,0.8929
0.9745,0.9092
0.9757,0.8780
0.9733,0.8854
0.9808,0.9077
0.9849,0.9107
0.9835,0.9018
0.9796,0.8839
0.9844,0.8943
